rok,kraj,strana_cislo,strana_nazev,kandidat_cislo,kandidat,kandidat_vek,navrhujici_strana,prislusnost,prednostni_hlasy_abs,prednostni_hlasy_pct,mandat,poradi
1996,kraj Praha,12,SDL,25,Lexa Milan,35,NA,NA,2,0.47,,24
1996,kraj Praha,1,SD-LSNS,35,Lhotský Jiří Ing.,69,NA,NA,32,0.15,,35
1996,kraj Praha,20,CAO,4,Liguš Ján ThDr.,54,NA,NA,0,0,,4
1996,kraj Praha,11,DŽJ,16,Liška Jaroslav Ing.,73,NA,NA,66,0.52,,16
1996,kraj Praha,10,KDU-ČSL,31,Liška Otakar Ing.,58,NA,NA,59,0.15,,29
1996,kraj Praha,9,SČK,26,Lobotka Josef,59,NA,NA,0,0,,26
1996,kraj Praha,15,KSČM,35,Lojda František,42,NA,NA,202,0.38,,33
1996,kraj Praha,2,ČSSD,29,Ludvík Miloslav Ing.,32,NA,NA,172,0.13,,24
1996,kraj Praha,10,KDU-ČSL,19,Lutterer Vladimír,60,NA,NA,160,0.42,,17
1996,kraj Praha,9,SČK,18,Macal Vítězslav,53,NA,NA,0,0,,18
1996,kraj Praha,1,SD-LSNS,16,Macek Jan Doc.Ing.,65,NA,NA,91,0.43,,16
1996,kraj Praha,1,SD-LSNS,13,Mádr Ivo RNDr.,53,NA,NA,121,0.57,,13
1996,kraj Praha,14,ČP,3,Macharáček Oldřich MUDr.,46,NA,NA,19,6.08,,3
1996,kraj Praha,9,SČK,25,Maixner Jiří,53,NA,NA,0,0,,25
1996,kraj Praha,15,KSČM,28,Majdáková Hana PhDr.,45,NA,NA,118,0.22,,26
1996,kraj Praha,18,LB,17,Majcharčík Petr,47,NA,NA,47,0.41,,17
1996,kraj Praha,10,KDU-ČSL,11,Makovičková Alexandra,29,NA,NA,332,0.87,,9
1996,kraj Praha,10,KDU-ČSL,35,Malec Karel Doc.PhDr.,68,NA,NA,114,0.3,,33
1996,kraj Praha,16,SZ,10,Maloveczki Michal,24,NA,NA,0,0,,10
1996,kraj Praha,12,SDL,22,Manochová Jaroslava Ing.,70,NA,NA,0,0,,21
1996,kraj Praha,5,NEZ,25,Marcol Aleš Ing.,48,NA,NA,11,0.49,,23
1996,kraj Praha,8,ODA,30,Markup Emil,35,NA,NA,81,0.11,,27
1996,kraj Praha,4,PB,11,Maršíčková Miroslava,61,NA,NA,0,0,,11
1996,kraj Praha,3,ODS,2,Marvanová Hana JUDr.,33,NA,NA,13325,4.31,*,2
1996,kraj Praha,16,SZ,26,Mařík Miroslav,47,NA,NA,0,0,,26
1996,kraj Praha,12,SDL,1,"Masopust, DrSc. Zdeněk JUDr.PhDr.",58,NA,NA,34,8.13,,1
1996,kraj Praha,17,SPR-RSČ,26,Máša Jaroslav,42,NA,NA,104,0.39,,25
1996,kraj Praha,8,ODA,2,Mašek Ivan Ing.,47,NA,NA,2250,3.32,*,2
1996,kraj Praha,9,SČK,1,"Matějka, CSc. Jiří Doc.Dr.",52,NA,NA,0,0,,1
1996,kraj Praha,20,CAO,14,Matola Rudolf Ing.,72,NA,NA,0,0,,13
1996,kraj Praha,2,ČSSD,36,Matouš Karel Ing.,57,NA,NA,163,0.12,,31
1996,kraj Praha,18,LB,10,Matysová Hana JUDr.,49,NA,NA,141,1.23,,10
1996,kraj Praha,17,SPR-RSČ,21,Matzner Jiří,21,NA,NA,397,1.51,,20
1996,kraj Praha,15,KSČM,15,Mazouchová Ivana,52,NA,NA,225,0.42,,13
1996,kraj Praha,17,SPR-RSČ,35,Medula Vladimír,49,NA,NA,52,0.19,,34
1996,kraj Praha,2,ČSSD,25,Metelec Jiří,45,NA,NA,88,0.06,,20
1996,kraj Praha,17,SPR-RSČ,32,Míček Milan,51,NA,NA,40,0.15,,31
1996,kraj Praha,2,ČSSD,30,"Miler, CSc. Jiří JUDr.",53,NA,NA,360,0.27,,25
1996,kraj Praha,13,ČMUS,28,Milý Jan MUDr.,73,NA,NA,18,2.26,,28
1996,kraj Praha,9,SČK,8,Mirovský Jan,55,NA,NA,0,0,,8
1996,kraj Praha,8,ODA,12,Misconiová Blanka,40,NA,NA,1349,1.99,,9
1996,kraj Praha,10,KDU-ČSL,16,Miškovská Milada MUDr.,51,NA,NA,710,1.87,,14
1996,kraj Praha,18,LB,1,Mlynář Zdeněk Prof.JUDr.,65,NA,NA,1231,10.78,,1
1996,kraj Praha,5,NEZ,13,Moravcová Monika,41,NA,NA,76,3.42,,12
1996,kraj Praha,17,SPR-RSČ,19,Mraček Vítězslav,41,NA,NA,65,0.24,,18
1996,kraj Praha,5,NEZ,7,Mrázek Jiří Ing.,44,NA,NA,68,3.06,,7
1996,kraj Praha,7,DEU,7,Mrzílek Karel prom.ped.,65,NA,NA,216,0.69,,7
1996,kraj Praha,12,SDL,23,Mucha Jiří,31,NA,NA,1,0.23,,22
1996,kraj Praha,12,SDL,21,Müller Horst,32,NA,NA,0,0,,20
1996,kraj Praha,7,DEU,27,Müller Rudolf,51,NA,NA,42,0.13,,27
1996,kraj Praha,7,DEU,33,Müller Vlastimil,59,NA,NA,26,0.08,,33
1996,kraj Praha,3,ODS,16,Musílek Václav JUDr.,37,NA,NA,2435,0.78,,5
1996,kraj Praha,8,ODA,32,Nacu Roman Mgr.,26,NA,NA,206,0.3,,29
1996,kraj Praha,9,SČK,29,Námisňák Michal Ing.,69,NA,NA,0,0,,29
1996,kraj Praha,2,ČSSD,15,Navarová Světlana Ing.,39,NA,NA,1249,0.94,,10
1996,kraj Praha,13,ČMUS,30,Navrátil Ondřej,34,NA,NA,4,0.5,,30
1996,kraj Praha,13,ČMUS,25,Navrátilová Eva,59,NA,NA,0,0,,25
1996,kraj Praha,8,ODA,15,Nebeský Daniel prom.fil.,52,NA,NA,639,0.94,,12
1996,kraj Praha,20,CAO,6,Němec Daniel,21,NA,NA,0,0,,5
1996,kraj Praha,3,ODS,14,Němec Igor RNDr.,37,NA,NA,5798,1.87,,3
1996,kraj Praha,17,SPR-RSČ,23,Němeček Jiří,45,NA,NA,150,0.57,,22
1996,kraj Praha,16,SZ,4,Nesvadba Jindřich Doc.Ing.Dr.tech,74,NA,NA,0,0,,4
1996,kraj Praha,9,SČK,23,Neubauer Vlastimil,72,NA,NA,0,0,,23
1996,kraj Praha,7,DEU,10,Nevrlý František,53,NA,NA,136,0.44,,10
1996,kraj Praha,15,KSČM,13,Novák Jan PaedDr.,53,NA,NA,631,1.2,,11
1996,kraj Praha,11,DŽJ,19,Novák Miloslav,67,NA,NA,11,0.08,,19
1996,kraj Praha,5,NEZ,20,Novák Otto Ing.,39,NA,NA,46,2.07,,18
1996,kraj Praha,8,ODA,8,"Nováková, CSc. Jiřina RNDr.",50,NA,NA,1351,1.99,,5
1996,kraj Praha,9,SČK,9,Novotný František,56,NA,NA,0,0,,9
1996,kraj Praha,17,SPR-RSČ,5,Novotný Karel,70,NA,NA,170,0.64,,4
1996,kraj Praha,15,KSČM,11,Novotný Ladislav MUDr.,41,NA,NA,663,1.26,,9
1996,kraj Praha,10,KDU-ČSL,33,"Nožička, CSc. Josef Ing.",50,NA,NA,737,1.94,,31
1996,kraj Praha,7,DEU,22,Obrusník Petr,57,NA,NA,51,0.16,,22
1996,kraj Praha,8,ODA,25,Odehnal Martin,43,NA,NA,131,0.19,,22
1996,kraj Praha,10,KDU-ČSL,2,Orel Jaroslav Mgr.,44,NA,NA,1754,4.62,*,NA
1996,kraj Praha,11,DŽJ,30,Pacíková Miroslava PhDr.,77,NA,NA,35,0.27,,30
1996,kraj Praha,5,NEZ,3,Pajas Petr Ing.,58,NA,NA,83,3.73,,3
1996,kraj Praha,5,NEZ,16,Pášová Hilda,54,NA,NA,142,6.39,,15
1996,kraj Praha,1,SD-LSNS,10,Pauer Jaroslav Ing.,56,NA,NA,265,1.26,,10
1996,kraj Praha,3,ODS,6,Páv Tomáš RNDr.,58,NA,NA,1783,0.57,*,6
1996,kraj Praha,18,LB,24,Pavelka Vladimír,52,NA,NA,5,0.04,,24
1996,kraj Praha,8,ODA,23,Pavelka Zdeněk,48,NA,NA,105,0.15,,20
1996,kraj Praha,3,ODS,10,Payne Jiří RNDr.,39,NA,NA,10280,3.32,*,10
1996,kraj Praha,15,KSČM,7,Pázler Viktor Ing.,51,NA,NA,850,1.61,,5
1996,kraj Praha,17,SPR-RSČ,33,Pazour Bohumír,34,NA,NA,72,0.27,,32
1996,kraj Praha,18,LB,28,Pech Jiří,40,NA,NA,8,0.07,,28
1996,kraj Praha,3,ODS,26,Pecha Ondřej,32,NA,NA,664,0.21,,15
1996,kraj Praha,10,KDU-ČSL,13,Pechr Bohumil Ing.,44,NA,NA,272,0.71,,11
1996,kraj Praha,11,DŽJ,8,Pekař Josef Ing.,66,NA,NA,143,1.13,,8
1996,kraj Praha,17,SPR-RSČ,31,Pekařová Soňa,77,NA,NA,29,0.11,,30
1996,kraj Praha,2,ČSSD,23,"Peltrám, CSc. Antonín Ing.",65,NA,NA,399,0.3,,18
1996,kraj Praha,18,LB,3,Perknerová Kateřina PhDr.,35,NA,NA,1102,9.65,,3
1996,kraj Praha,13,ČMUS,31,Petr Luděk,58,NA,NA,3,0.37,,31
1996,kraj Praha,2,ČSSD,16,Petržílek Petr Mgr.,25,NA,NA,995,0.75,,11
1996,kraj Praha,11,DŽJ,15,Picková Květa,72,NA,NA,65,0.51,,15
1996,kraj Praha,15,KSČM,32,Pilař Albert,47,NA,NA,133,0.25,,30
1996,kraj Praha,13,ČMUS,17,Pinkas Jaroslav Ing.,69,NA,NA,5,0.63,,17
1996,kraj Praha,7,DEU,17,Placheta Rostislav Mgr.,55,NA,NA,179,0.57,,17
1996,kraj Praha,3,ODS,9,Plechatá Ivana PhDr.,30,NA,NA,4815,1.55,*,9
1996,kraj Praha,2,ČSSD,33,Plíva Jan,50,NA,NA,74,0.05,,28
1996,kraj Praha,18,LB,34,Podlešák František,43,NA,NA,13,0.11,,34
1996,kraj Praha,12,SDL,35,Pola Miroslav,33,NA,NA,0,0,,34
1996,kraj Praha,12,SDL,28,Poláček Jan,38,NA,NA,0,0,,27
1996,kraj Praha,4,PB,9,Poláčková Milada,53,NA,NA,0,0,,9
1996,kraj Praha,3,ODS,25,Polecha Jan RNDr.,48,NA,NA,671,0.21,,14
1996,kraj Praha,1,SD-LSNS,18,Pondělíček Jiří,31,NA,NA,115,0.54,,18
1996,kraj Praha,18,LB,20,Pospíchal Vladimír Mgr.,41,NA,NA,11,0.09,,20
1996,kraj Praha,13,ČMUS,12,Poulík Rudolf Ing.,62,NA,NA,8,1,,12
1996,kraj Praha,7,DEU,8,Poupětová Naděžda dipl.tech.,43,NA,NA,270,0.87,,8
1996,kraj Praha,11,DŽJ,26,Povondrová Antonie,67,NA,NA,11,0.08,,26
1996,kraj Praha,11,DŽJ,27,Pravda Josef JUDr.,69,NA,NA,58,0.45,,27
1996,kraj Praha,8,ODA,3,Prokop Michal Mgr.,49,NA,NA,6486,9.59,*,NA
1996,kraj Praha,18,LB,27,Prukl Kamil Ing.,45,NA,NA,5,0.04,,27
1996,kraj Praha,9,SČK,32,Průša Bohumil,48,NA,NA,0,0,,32
1996,kraj Praha,12,SDL,2,Pružina Jiří,41,NA,NA,13,3.11,,2
1996,kraj Praha,17,SPR-RSČ,28,Přichystal Jan,24,NA,NA,226,0.86,,27
1996,kraj Praha,9,SČK,2,Pulo Michal,49,NA,NA,0,0,,2
1996,kraj Praha,12,SDL,30,Rácz Ignác Ing.,39,NA,NA,3,0.71,,29
1996,kraj Praha,11,DŽJ,2,Radová Jiřina PhDr,48,NA,NA,511,4.04,,2
1996,kraj Praha,14,ČP,1,Rambousek Karel,47,NA,NA,9,2.88,,1
1996,kraj Praha,13,ČMUS,27,Rejzek Josef,53,NA,NA,3,0.37,,27
1996,kraj Praha,11,DŽJ,14,Rezek Václav Ing.,68,NA,NA,65,0.51,,14
1996,kraj Praha,15,KSČM,21,"Richter, CSc. Milan RSDr.",61,NA,NA,150,0.28,,19
1996,kraj Praha,10,KDU-ČSL,7,Rolečková Eva Mgr.,45,NA,NA,736,1.93,,5
1996,kraj Praha,17,SPR-RSČ,18,Roll Emil,58,NA,NA,72,0.27,,17
1996,kraj Praha,3,ODS,33,Rozehnal Aleš,43,NA,NA,520,0.16,,22
1996,kraj Praha,8,ODA,18,Ruml Vladimír Bc.,44,NA,NA,555,0.82,,15
1996,kraj Praha,20,CAO,21,Růžička Miloš,33,NA,NA,0,0,,19
1996,kraj Praha,7,DEU,19,Rýdlová Věra,55,NA,NA,75,0.24,,19
1996,kraj Praha,11,DŽJ,17,Ryklová Věra,64,NA,NA,61,0.48,,17
1996,kraj Praha,18,LB,18,Ryšavý Robert Mgr.,46,NA,NA,27,0.23,,18
1996,kraj Praha,20,CAO,13,Řebíček Miloš,52,NA,NA,0,0,,12
1996,kraj Praha,11,DŽJ,25,Řehořová Helena,52,NA,NA,44,0.34,,25
1996,kraj Praha,13,ČMUS,13,Řezáč Petr,48,NA,NA,7,0.88,,13
1996,kraj Praha,18,LB,8,Říha Jan RSDr.,49,NA,NA,181,1.58,,8
1996,kraj Praha,1,SD-LSNS,3,Říha Martin Ing.arch.,50,NA,NA,923,4.4,,3
1996,kraj Praha,8,ODA,33,Říha Miroslav Ing.,65,NA,NA,96,0.14,,30
1996,kraj Praha,10,KDU-ČSL,6,Říha Vladimír MUDr.,47,NA,NA,1566,4.12,,4
1996,kraj Praha,18,LB,12,Říhová Lenka Mgr.,25,NA,NA,67,0.58,,12
1996,kraj Praha,20,CAO,19,Sál Josef,46,NA,NA,0,0,,17
1996,kraj Praha,1,SD-LSNS,32,Salajka Karel JUDr.,38,NA,NA,57,0.27,,32
1996,kraj Praha,9,SČK,3,Sedláček Josef,53,NA,NA,0,0,,3
1996,kraj Praha,1,SD-LSNS,4,"Semecký, CSc. Otto Doc.PhDr.",63,NA,NA,667,3.18,,4
1996,kraj Praha,15,KSČM,4,Semelová Marta Mgr.,36,NA,NA,1688,3.21,,2
1996,kraj Praha,5,NEZ,5,"Senko, CSc. Vlastimil Ing.",53,NA,NA,41,1.84,,5
1996,kraj Praha,13,ČMUS,14,Schořálková Gabriela Ing.,43,NA,NA,21,2.64,,14
1996,kraj Praha,15,KSČM,29,Silber Radomír,35,NA,NA,208,0.39,,27
1996,kraj Praha,11,DŽJ,22,Skalská Alicja,61,NA,NA,15,0.11,,22
1996,kraj Praha,1,SD-LSNS,12,Smetanová Tamara Mgr.,41,NA,NA,432,2.05,,12
1996,kraj Praha,18,LB,26,Smíšková Dagmar,67,NA,NA,8,0.07,,26
1996,kraj Praha,7,DEU,30,Smolař Jiří,61,NA,NA,44,0.14,,30
1996,kraj Praha,7,DEU,14,Smrčina Jan Ing.,55,NA,NA,221,0.71,,14
1996,kraj Praha,7,DEU,15,Snášel Stanislav dipl.germ.,35,NA,NA,221,0.71,,15
1996,kraj Praha,19,HSMSMNSJ,4,Sobol Slavomír,50,NA,NA,0,0,,4
1996,kraj Praha,13,ČMUS,35,Sobotka Pavel,51,NA,NA,3,0.37,,35
1996,kraj Praha,7,DEU,28,Sobotka Vladimír Ing.,53,NA,NA,60,0.19,,28
1996,kraj Praha,2,ČSSD,32,Soukup Miloš,53,NA,NA,92,0.06,,27
1996,kraj Praha,8,ODA,13,Sporková Jaroslava Mgr.,44,NA,NA,367,0.54,,10
1996,kraj Praha,7,DEU,18,Srba Robert,66,NA,NA,59,0.19,,18
1996,kraj Praha,16,SZ,25,Staněk Jaroslav Ing.,58,NA,NA,0,0,,25
1996,kraj Praha,12,SDL,9,Stanislav Vít,52,NA,NA,10,2.39,,9
1996,kraj Praha,13,ČMUS,18,Staňková Alena,42,NA,NA,9,1.13,,18
1996,kraj Praha,18,LB,35,Stejskal Stanislav,44,NA,NA,12,0.1,,35
1996,kraj Praha,18,LB,22,Stibor Zdeněk JUDr.,36,NA,NA,65,0.56,,22
1996,kraj Praha,17,SPR-RSČ,13,Strachota Jaroslav,57,NA,NA,185,0.7,,12
1996,kraj Praha,1,SD-LSNS,20,Stránský Oldřich,55,NA,NA,77,0.36,,20
1996,kraj Praha,20,CAO,16,Strmiska Tomáš,57,NA,NA,0,0,,14
1996,kraj Praha,5,NEZ,21,Strunová Alena JUDr.,43,NA,NA,20,0.9,,19
1996,kraj Praha,17,SPR-RSČ,17,Suchan Miroslav,40,NA,NA,337,1.28,,16
1996,kraj Praha,16,SZ,16,Sunkovský Jiří,24,NA,NA,0,0,,16
1996,kraj Praha,12,SDL,33,Surmaj Jan,41,NA,NA,1,0.23,,32
1996,kraj Praha,1,SD-LSNS,34,Světlík Marek Mgr.,51,NA,NA,76,0.36,,34
1996,kraj Praha,9,SČK,14,"Svoboda, CSc. Mirko Doc.JUDr.",70,NA,NA,0,0,,14
1996,kraj Praha,10,KDU-ČSL,3,Svoboda Cyril JUDr.,39,NA,NA,2966,7.81,,1
1996,kraj Praha,1,SD-LSNS,24,Svoboda František Ing.,43,NA,NA,35,0.16,,24
1996,kraj Praha,10,KDU-ČSL,9,Svoboda Josef Ing.,39,NA,NA,1010,2.66,,7
1996,kraj Praha,9,SČK,24,Svoboda Milan,41,NA,NA,0,0,,24
1996,kraj Praha,7,DEU,11,Svoboda Miloslav Ing.,56,NA,NA,136,0.44,,11
1996,kraj Praha,16,SZ,28,Sýkora Miroslav,35,NA,NA,0,0,,28
1996,kraj Praha,17,SPR-RSČ,24,Sýkorová Ilona,39,NA,NA,179,0.68,,23
1996,kraj Praha,8,ODA,11,Szennai Tomáš,30,NA,NA,463,0.68,,8
1996,kraj Praha,2,ČSSD,26,Šafr Jan Ing.,53,NA,NA,126,0.09,,21
1996,kraj Praha,7,DEU,1,Šafránek Petr Ing.,31,NA,NA,1047,3.39,,1
1996,kraj Praha,5,NEZ,2,Ščuka Emil JUDr.,38,NA,NA,247,11.12,,2
1996,kraj Praha,3,ODS,20,Šebek Jiří,46,NA,NA,573,0.18,,9
1996,kraj Praha,1,SD-LSNS,7,Šedivá Kristina Mgr.,56,NA,NA,286,1.36,,7
1996,kraj Praha,13,ČMUS,26,Šetková Jaroslava,49,NA,NA,4,0.5,,26
1996,kraj Praha,10,KDU-ČSL,34,"Šilha, CSc. Josef RNDr.",51,NA,NA,237,0.62,,32
1996,kraj Praha,2,ČSSD,12,Šilhán Věněk Prof.Ing.,69,NA,NA,6222,4.72,,7
1996,kraj Praha,16,SZ,34,Šimáček Petr,53,NA,NA,0,0,,34
1996,kraj Praha,15,KSČM,2,Šimůnek Petr,31,NA,NA,668,1.27,*,2
1996,kraj Praha,20,CAO,2,Škopek Václav Ing.,65,NA,NA,0,0,,2
1996,kraj Praha,8,ODA,20,Šmigolová Veronika RNDr.,32,NA,NA,312,0.46,,17
1996,kraj Praha,10,KDU-ČSL,17,Šmrha Václav Ing.,40,NA,NA,264,0.69,,15
1996,kraj Praha,16,SZ,30,Šochmanová Jitka,43,NA,NA,0,0,,30
1996,kraj Praha,3,ODS,27,Šorfová Marta,46,NA,NA,559,0.18,,16
1996,kraj Praha,8,ODA,5,Špaček Radim RNDr.,36,NA,NA,2101,3.1,,2
1996,kraj Praha,1,SD-LSNS,28,Šram Ondřej Mgr.,26,NA,NA,50,0.23,,28
1996,kraj Praha,8,ODA,24,Štalmach Pavel RNDr.,38,NA,NA,186,0.27,,21
1996,kraj Praha,17,SPR-RSČ,12,Štěpánek Jiří,24,NA,NA,330,1.25,,11
1996,kraj Praha,11,DŽJ,24,Štícha Antonín,72,NA,NA,17,0.13,,24
1996,kraj Praha,9,SČK,10,Šubrt Stanislav,57,NA,NA,0,0,,10
1996,kraj Praha,5,NEZ,19,Švandová Helena PaedDr.,41,NA,NA,33,1.48,,17
1996,kraj Praha,7,DEU,4,Švehla Jan,48,NA,NA,339,1.09,,4
1996,kraj Praha,16,SZ,31,Švestka Jiří,37,NA,NA,0,0,,31
1996,kraj Praha,2,ČSSD,31,Tax Petr PhDr.,51,NA,NA,96,0.07,,26
1996,kraj Praha,2,ČSSD,35,"Teplík, CSc. Tomáš Ing.",48,NA,NA,295,0.22,,30
1996,kraj Praha,7,DEU,5,Tichotová Přibyslava Ing.,45,NA,NA,780,2.52,,5
1996,kraj Praha,13,ČMUS,6,"Tichý, CSc. Josef Doc.MUDr.",67,NA,NA,39,4.91,,6
1996,kraj Praha,13,ČMUS,9,Tlach Jaroslav Ing.,41,NA,NA,10,1.26,,9
1996,kraj Praha,2,ČSSD,14,Tomčík Jan Ing.,48,NA,NA,341,0.25,,9
1996,kraj Praha,18,LB,19,Tomšová Božena MUDr.,61,NA,NA,34,0.29,,19
1996,kraj Praha,1,SD-LSNS,23,Tosek Lubomír,44,NA,NA,14,0.06,,23
1996,kraj Praha,12,SDL,27,Toulová Jiřina,75,NA,NA,2,0.47,,26
1996,kraj Praha,1,SD-LSNS,9,Trkal Viktor RNDr.,67,NA,NA,174,0.82,,9
1996,kraj Praha,2,ČSSD,8,"Trojan, CSc. Zdeněk Doc.Ing.",60,NA,NA,2354,1.78,,3
1996,kraj Praha,5,NEZ,9,Trojan Ivan PhDr.,56,NA,NA,79,3.55,,9
1996,kraj Praha,13,ČMUS,32,Trucálek Radomír,69,NA,NA,0,0,,32
1996,kraj Praha,10,KDU-ČSL,15,Turnovská Monika Ing.,49,NA,NA,252,0.66,,13
1996,kraj Praha,8,ODA,29,Tvrdík Ivan Ing.,47,NA,NA,62,0.09,,26
1996,kraj Praha,3,ODS,3,Tyl Miroslav Ing.,53,NA,NA,4804,1.55,*,3
1996,kraj Praha,11,DŽJ,11,Urban Jaromír,69,NA,NA,99,0.78,,11
1996,kraj Praha,11,DŽJ,32,Urbanová Květuše,66,NA,NA,21,0.16,,32
1996,kraj Praha,16,SZ,19,Uxa Emerich,30,NA,NA,0,0,,19
1996,kraj Praha,4,PB,1,Vachalovský Přemysl,50,NA,NA,0,0,,1
1996,kraj Praha,16,SZ,20,Vachtl Zdeněk,66,NA,NA,0,0,,20
1996,kraj Praha,15,KSČM,12,Valášek Miloš Ing.,40,NA,NA,122,0.23,,10
1996,kraj Praha,4,PB,5,Valenta Čestmír,57,NA,NA,0,0,,5
1996,kraj Praha,7,DEU,2,Vamberová Daniela Ing.,54,NA,NA,874,2.83,,2
1996,kraj Praha,17,SPR-RSČ,8,Vandas Tomáš,27,NA,NA,383,1.46,,7
1996,kraj Praha,3,ODS,24,Vanžura Josef Ing.,38,NA,NA,390,0.12,,13
1996,kraj Praha,1,SD-LSNS,22,Včelař Jiří Ing.,64,NA,NA,31,0.14,,22
1996,kraj Praha,20,CAO,7,Věková Jarmila,65,NA,NA,0,0,,6
1996,kraj Praha,5,NEZ,1,Venclík Vlastimil Mgr.,53,NA,NA,260,11.7,,1
1996,kraj Praha,15,KSČM,8,Věrtelář Václav Ing.,67,NA,NA,1329,2.53,,6
1996,kraj Praha,15,KSČM,22,Veselá Hana,40,NA,NA,245,0.46,,20
1996,kraj Praha,12,SDL,20,Veselý Pavel,21,NA,NA,3,0.71,,19
1996,kraj Praha,19,HSMSMNSJ,1,"Vinkler, CSc. Jaroslav Ing.",72,NA,NA,0,0,,1
1996,kraj Praha,11,DŽJ,10,Vítek Vladimír Ing.,64,NA,NA,93,0.73,,10
1996,kraj Praha,11,DŽJ,20,Vladyka Jaromír,73,NA,NA,38,0.3,,20
1996,kraj Praha,20,CAO,9,Vlasák Jan,48,NA,NA,0,0,,8
1996,kraj Praha,16,SZ,17,Vlásek Tomáš,49,NA,NA,0,0,,17
1996,kraj Praha,9,SČK,28,Vlčková Dagmar,64,NA,NA,0,0,,28
1996,kraj Praha,7,DEU,35,Vlk Květoslav RNDr.,42,NA,NA,81,0.26,,35
1996,kraj Praha,1,SD-LSNS,27,Vobořil Petr,55,NA,NA,63,0.3,,27
1996,kraj Praha,9,SČK,5,Voigts Alexandr JUDr.,54,NA,NA,0,0,,5
1996,kraj Praha,7,DEU,26,"Vokurka, CSc. Karel RNDr.",41,NA,NA,165,0.53,,26
1996,kraj Praha,18,LB,2,"Vorlíček, CSc. Zdeněk Doc.Ing.",55,NA,NA,721,6.31,,2
1996,kraj Praha,8,ODA,16,Vosečková Hana,42,NA,NA,452,0.66,,13
1996,kraj Praha,17,SPR-RSČ,15,Vostrá Ludmila,49,NA,NA,207,0.78,,14
1996,kraj Praha,4,PB,2,Votoček Jan,49,NA,NA,0,0,,2
1996,kraj Praha,10,KDU-ČSL,25,Votýpka Jiří,47,NA,NA,106,0.27,,23
1996,kraj Praha,12,SDL,26,Vrána František,45,NA,NA,1,0.23,,25
1996,kraj Praha,18,LB,16,Vrbenská Františka PhDr.,43,NA,NA,62,0.54,,16
1996,kraj Praha,10,KDU-ČSL,1,Výborný Miloslav JUDr.,44,NA,NA,2980,7.85,*,1
1996,kraj Praha,5,NEZ,15,Vybulková Vlasta Ing.,42,NA,NA,28,1.26,,14
1996,kraj Praha,2,ČSSD,13,"Výrut, CSc. Karel Ing.",55,NA,NA,547,0.41,,8
1996,kraj Praha,16,SZ,24,Wegrecki Antonín,42,NA,NA,0,0,,24
1996,kraj Praha,16,SZ,5,Weidenhofferová Daniela Ing.,49,NA,NA,0,0,,5
1996,kraj Praha,18,LB,29,Wenke František,57,NA,NA,15,0.13,,29
1996,kraj Praha,3,ODS,17,Zahradil Jan Ing.,33,NA,NA,3307,1.07,,6
1996,kraj Praha,10,KDU-ČSL,32,Zajacová Melanie,35,NA,NA,124,0.32,,30
1996,kraj Praha,3,ODS,11,Zajíček Zdeněk Mgr.,29,NA,NA,1662,0.53,*,11
1996,kraj Praha,10,KDU-ČSL,26,Zápotocký Antonín Ing.,45,NA,NA,866,2.28,,24
1996,kraj Praha,8,ODA,34,Záruba-Pfeffermann Jan Ing.CSc.,55,NA,NA,171,0.25,,31
1996,kraj Praha,16,SZ,9,Zděnovec Karel Ing.,30,NA,NA,0,0,,9
1996,kraj Praha,15,KSČM,33,"Zeman, CSc. Jan Ing.",39,NA,NA,193,0.36,,31
1996,kraj Praha,2,ČSSD,27,"Zemek, CSc. Karel PhDr.",50,NA,NA,271,0.2,,22
1996,kraj Praha,3,ODS,4,Zemina Ondřej JUDr.,32,NA,NA,4644,1.5,*,4
1996,kraj Praha,12,SDL,17,Zenker Zdeněk,51,NA,NA,10,2.39,,16
1996,kraj Praha,3,ODS,1,Zieleniec Josef Ing.,50,NA,NA,30384,9.83,*,1
1996,kraj Praha,1,SD-LSNS,31,Znamenáček Josef,37,NA,NA,31,0.14,,31
1996,kraj Praha,11,DŽJ,31,Žďárský Zdeněk,68,NA,NA,17,0.13,,31
1996,kraj Praha,8,ODA,6,Žegklitz Jaromír PhDr.,37,NA,NA,856,1.26,,3
1996,kraj Praha,15,KSČM,14,Žežulková Věra PhDr.,35,NA,NA,1217,2.31,,12
1996,Středočeský kraj,17,SPR-RSČ,6,Albert František,51,NA,NA,638,1.17,,4
1996,Středočeský kraj,4,PB,1,Anděl Jaroslav,91,NA,NA,0,0,,1
1996,Středočeský kraj,10,KDU-ČSL,13,Anděl Václav Ing.,55,NA,NA,214,0.58,,12
1996,Středočeský kraj,12,SDL,8,Andrš Petr,46,NA,NA,18,1.7,,8
1996,Středočeský kraj,5,NEZ,17,Baierle Karel,45,NA,NA,41,1,,17
1996,Středočeský kraj,18,LB,23,Bandas Bohumír,46,NA,NA,22,0.16,,23
1996,Středočeský kraj,20,CAO,4,Bareš Ladislav,58,NA,NA,0,0,,4
1996,Středočeský kraj,18,LB,7,Bělina Josef,49,NA,NA,62,0.46,,7
1996,Středočeský kraj,9,SČK,6,Benda Jaroslav,61,NA,NA,0,0,,6
1996,Středočeský kraj,3,ODS,23,Bendlová Blanka Mgr.,33,NA,NA,927,0.44,,14
1996,Středočeský kraj,2,ČSSD,19,Beneš Václav MVDr.,51,NA,NA,1692,0.98,,13
